Timestamp,Estoy trabajando en,Dónde estás trabajando,Tipo de contrato,Salario mensual o retiro BRUTO (en tu moneda local),Salario mensual o retiro NETO (en tu moneda local),Pagos en dólares,¿Cuál fue el último valor de dólar que tomaron?,¿Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto al último semestre,Recibís algún tipo de bono,A qué está atado el bono,¿Tuviste ajustes por inflación durante 2020?,¿De qué % fue el ajuste total?,¿En qué mes fue el último ajuste?,Trabajo de,Años de experiencia,Años en la empresa actual,Años en el puesto actual,¿Gente a cargo?,Plataformas,Lenguajes de programación o tecnologías.,"Frameworks, herramientas y librerías",Bases de datos,QA / Testing,IDEs,Cantidad de personas en tu organización,Actividad principal,¿La recomendás como un buen lugar para trabajar?,¿Cómo calificás las políticas de diversidad e inclusión?,Beneficios extra,¿Salir o seguir contestando?,Nivel de estudios alcanzado,Estado,Carrera,Universidad,Realizaste cursos de especialización,¿Contribuís a proyectos open source?,¿Programás como hobbie?,¿Salir o seguir contestando?,¿Tenés guardias?,Cuánto cobrás por guardia,"¿Porcentaje, bruto o neto?",¿Salir o seguir contestando?,¿Sufriste o presenciaste situaciones de violencia laboral?,Identidad sexual,¿Tenés algún tipo de discapacidad?,¿Sentís que esto te dificultó el conseguir trabajo?,¿Salir o seguir contestando?,¿Cómo venís llevando la cuarentena?,¿Tenés hijos/as menores de edad?,¿Con cuántas personas estás conviviendo?,¿Con quiénes convivís?,¿Tenés un espacio dedicado para el trabajo?,¿Tenés que compartir tu equipo de trabajo con alguien?,¿Qué tipo de cuarentena hiciste / estás haciendo?,¿Cambió tu situación laboral a raíz de la pandemia?,¿Qué tanto sentís que te está apoyando tu empresa/organización en esta situación?,¿Cómo se vio afectada tu empresa/organización?,¿Instauraron algún beneficio nuevo?,Tengo,Me identifico
12/9/2020 12:34:44,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,55.2,49.6,Mi sueldo está dolarizado (pero cobro en moneda local),,3,2,No,No recibo bono,No,0,0,Data Entry,0,0,0,0,Google Cloud Platform/App Engine,"HTML, Javascript, PHP",WordPress,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,1-10,Otras industrias,7,8,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Mujer Cis
12/9/2020 12:35:58,Argentina,Provincia de Buenos Aires,Full-Time,52000,45000,,,3,3,No,No recibo bono,No,0,0,Developer,0,0,0,0,Ninguna de las anteriores,"Ninguno de los anteriores, t24",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,"Atom, Sublime Text",501-1000,Servicios / Consultoría de Software / Digital,10,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc)",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Sistemas de Información,UCA - Universidad Católica Argentina,No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,4,0,1,Familia de origen (madre/padre/hermanos/as),No,No,3,"Cambié de trabajo, pero no por la pandemia",10,No la afectó,Ninguna de las anteriores,28,Varón Cis
12/9/2020 12:36:45,Argentina,Santa Fe,Full-Time,60000,105000,,,1,2,No,No recibo bono,Dos,33,10,Developer,8,8,8,1,Amazon Web Services,".NET, Javascript, Genexus",.NET Core,"Microsoft SQL Server, Oracle","Postman, SoapUI",Notepad++,11-50,Servicios / Consultoría de Software / Digital,6,2,Ninguna de las anteriores,Quiero responder más preguntas,Universitario,Completado,Licenciatura en Sistemas de Información,UCA - Universidad Católica Argentina,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En un trabajo anterior,Heterosexual,,,Quiero responder más preguntas,3,0,1,Pareja,Sí,No,2,No,4,No la afectó,Ninguna de las anteriores,30,Varón Cis
12/9/2020 12:37:46,Argentina,Santa Fe,Full-Time,50000,42000,,,3,3,No,No recibo bono,No,0,0,Developer,0,0,0,0,Ninguna de las anteriores,Javascript,"React.js, React Native",Ninguna de las anteriores,Ninguna de las anteriores,"Android Studio, Visual Studio Code",201-500,Producto basado en Software,7,8,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Terciario,En curso,Analista Universitario de Sistemas,UNR - Universidad Nacional de Rosario,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,Jamás,Bisexual,,No,Ya colaboré lo suficiente,,,,,,,,,,,,26,Mujer Cis
12/9/2020 12:37:55,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,100000,160000,,,3,2,No,No recibo bono,Uno,10,10,QA / Tester,7,1,5,0,"Linux, Windows Server","Bash/Shell, C, C++, CSS, HTML, Java, Javascript, PHP, SQL","Bootstrap, Hibernate, jQuery","MySQL, Oracle","Selenium, SoapUI","Notepad++, Sublime Text",1001-2000,Otras industrias,7,6,"Abono de celular, Licencia de paternidad / maternidad extendida, Sueldo divido en dos pagos por mes",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Informática,UCAECE - Centro de Altos Estudios en Ciencias Exactas,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En un trabajo anterior,Heterosexual,,,Quiero responder más preguntas,3,0,1,Pareja,Sí,No,3,No,5,"Despidió a algunas personas, Frenaron las contrataciones","Clases de meditación, Clases de yoga",33,Varón Cis
12/9/2020 12:38:29,Argentina,Ciudad Autónoma de Buenos Aires,Participación societaria en una cooperativa,85,85,,,4,4,Menos de un sueldo,Mix de las anteriores,Dos,100,11,Developer,1,0,0,0,"Amazon Web Services, Docker, Linux","Javascript, PHP, Python","Bootstrap, jQuery, Node.js, Symfony","MySQL, Percona Server, PostgreSQL","PHPUnit, Postman",Visual Studio Code,11-50,Servicios / Consultoría de Software / Digital,9,7,"Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad / posgrados, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Varón Cis
12/9/2020 12:40:23,Argentina,GBA,Full-Time,135000,120000,Cobro parte de mi sueldo en otro país,150,3,2,No,No recibo bono,Tres,50,11,Developer,10,1,10,3,"Azure, Firebase, Linux","Javascript, Python, TypeScript","Bootstrap, Django, jQuery, React.js, React Native","MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc)","Jest, Selenium","Visual Studio, Visual Studio Code, Xcode",11-50,Producto basado en Software,9,3,Horarios flexibles,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Varón Cis
12/9/2020 12:40:49,Argentina,Provincia de Buenos Aires,Full-Time,54000,46500,,,1,1,No,No recibo bono,No,0,0,"Soporte Tecnico, SysAdmin, Proyectos, Desarrollos web pequeños, Infraestructura",11,3,6,0,"VMWare, Windows Server","HTML, Javascript, PHP",Bootstrap,"MariaDB, MySQL",Ninguna de las anteriores,"Notepad++, Sublime Text",201-500,Otras industrias,6,6,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Varón Cis
12/9/2020 12:41:58,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,66500,55000,,,4,4,No,No recibo bono,No,0,0,Developer,0,0,0,0,Heroku,"CSS, HTML, Javascript, Ruby","Bootstrap, Rails",Redis,Ninguna de las anteriores,Visual Studio Code,1-10,Servicios / Consultoría de Software / Digital,8,6,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Secundario,Completado,,,"Sí, de forma particular",No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Ya colaboré lo suficiente,,,,,,,,,,,,26,Varón Cis
12/9/2020 12:42:03,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,275000,,,,3,4,De uno a tres sueldos,Mix de las anteriores,Tres,30,11,Technical Leader,11,0,2,4,"Amazon Web Services, Docker, HP-UX, Linux, VMWare, Windows Server","Bash/Shell, Python, SQL",Flask,"MongoDB, influx, prometheus",Ninguna de las anteriores,"Vim, Visual Studio Code",2001-5000,Otras industrias,9,8,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Cuota para universidad / posgrados, Horarios flexibles, herramientas homeoffice (monitor, silla, etc)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Varón Cis
12/9/2020 12:44:06,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,90000,70000,,,3,1,De uno a tres sueldos,Performance de la compañía,Dos,34,12,Infosec,0,1,0,0,"Linux, Mainframe","COBOL, Python",Ninguno de los anteriores,"MariaDB, Microsoft SQL Server, PostgreSQL, SQLite, Teradata",Ninguna de las anteriores,"IPython / Jupyter, PyCharm, Visual Studio Code",2001-5000,Otras industrias,6,4,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Varón Cis
12/9/2020 12:44:17,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,45000,36000,,,2,1,No,No recibo bono,No,0,0,Developer,0,0,0,0,Linux,"CSS, HTML, Javascript",Vue.js,Ninguna de las anteriores,Ninguna de las anteriores,Visual Studio Code,51-100,Otras industrias,8,8,Horarios flexibles,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,Mujer Cis
12/9/2020 12:44:22,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,95000,78500,,,3,3,No,No recibo bono,Uno,20,6,Developer,2,0,0,0,Amazon Web Services,"Java, Scala","Akka, Hibernate","Amazon DynamoDB, Cassandra, ElasticSearch, Redis","JUnit, Postman, ScalaTest",IntelliJ,201-500,Producto basado en Software,8,8,Comidas pagas / subvencionadas,Quiero responder más preguntas,Universitario,En curso,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,"No, Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Neto,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,3,Familia de origen (madre/padre/hermanos/as),Sí,No,2,"Cambié de trabajo, pero no por la pandemia",8,Se vio beneficiada,Clases de meditación,22,Varón Cis
12/9/2020 12:46:07,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,93400,75300,,,3,2,No,No recibo bono,No,0,0,Developer,0,0,0,0,Azure,"Javascript, Ruby, SQL",Rails,PostgreSQL,Rspec,Visual Studio Code,201-500,Servicios / Consultoría de Software / Digital,8,6,Clases de idiomas,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,Varón Cis
12/9/2020 12:46:11,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,134000,94000,,,1,1,Un sueldo,Mix de las anteriores,Uno,10,10,Product Manager,9,3,1,6,"Azure, Docker, Kubernetes, Linux, Windows Server, JDE","HTML, Python, Shell","Angular, Bootstrap, SAP","Microsoft SQL Server, Oracle",Ninguna de las anteriores,"Notepad++, Visual Studio Code",10001+,Otras industrias,6,8,"Clases de idiomas, Estacionamiento gratuito / subvencionado",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Sistemas de Información,UP - Universidad de Palermo,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Quiero responder más preguntas,"Sí, pasiva",0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,1,0,2,"Vivo solo/a, Familia de origen (madre/padre/hermanos/as)",Sí,No,3,No,2,"Despidió a algunas personas, Nos obligaron a tomarnos vacaciones, Frenaron las contrataciones, Hicieron inversiones millonarias",Ninguna de las anteriores,33,Varón Cis
12/9/2020 12:46:51,Argentina,Mendoza,Full-Time,155000,112000,,,4,4,No,No recibo bono,Dos,40,9,Developer,4,0,0,0,"Amazon Web Services, Azure, Docker, SAP, Gigya","Java, SQL","SAP, Spring",PostgreSQL,"JUnit, Postman",IntelliJ,101-200,Servicios / Consultoría de Software / Digital,9,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Incompleto,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,No,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,Jamás,Heterosexual,,,Ya colaboré lo suficiente,,,,,,,,,,,,29,Varón Cis
12/9/2020 12:47:13,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,"113410,59",86083,,,3,3,Un sueldo,Mix de las anteriores,Dos,12,10,Developer,1,1,1,0,"Linux, Windows Server",".NET, Bash/Shell, Java, Javascript, SQL, VBA","Angular, Hibernate, jQuery, Node.js, Spring",Microsoft SQL Server,Ninguna de las anteriores,"IntelliJ, Notepad++, Vi, Visual Studio, Visual Studio Code",1001-2000,Otras industrias,6,8,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Horarios flexibles, Lactario en la oficina, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Varón Cis
12/9/2020 12:47:22,Argentina,Provincia de Buenos Aires,Full-Time,42000,34000,,,2,2,Menos de un sueldo,Performance individual,Uno,15,10,HelpDesk,0,0,0,0,"Linux, VMWare, Windows Server","CSS, HTML, PHP, SQL",Bootstrap,"MariaDB, Microsoft SQL Server, MySQL, SQLite",Ninguna de las anteriores,"Sublime Text, Visual Studio Code",1-10,Servicios / Consultoría de Software / Digital,10,10,"Abono de celular, Capacitaciones y/o cursos, Horarios flexibles",Quiero responder más preguntas,Terciario,Completado,Analista de Sistemas,Nuestra Señora de Lujan del Buen Viaje,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,"Sí, pasiva",3000,Neto,Quiero responder más preguntas,Jamás,Heterosexual,,Sí,Quiero responder más preguntas,4,0,0,Vivo solo/a,No,No,2,No,10,"Se fue del país, Frenaron las contrataciones",Ninguna de las anteriores,34,Varón Cis
12/9/2020 12:47:30,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,49000,49000,,,3,3,No,No recibo bono,No,0,0,Developer,1,0,0,0,Firebase,"Javascript, PHP","Bootstrap, jQuery, React.js",Ninguna de las anteriores,Ninguna de las anteriores,Visual Studio Code,51-100,Producto basado en Software,10,10,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,Varón Cis
12/9/2020 12:48:34,Argentina,Provincia de Buenos Aires,Full-Time,98000,78000,,,3,3,No,No recibo bono,Uno,20,9,Developer,0,0,0,0,"Docker, IBM Cloud / Watson, Kubernetes",Python,Django,"MongoDB, PostgreSQL",Ninguna de las anteriores,PyCharm,5001-10000,Producto basado en Software,8,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Sueldo divido en dos pagos por mes",Quiero responder más preguntas,Universitario,En curso,Ingeniería en Sistemas de Información,UNICEN - Universidad Nacional del Centro de la Provincia de Buenos Aires,"Sí, de forma particular",No,No,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,1,Familia de origen (madre/padre/hermanos/as),No,No,3,Comence a trabajar,9,No la afectó,Pago de abono de Internet,25,Varón Cis
12/9/2020 12:48:45,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,41400,,,,2,2,No,No recibo bono,Uno,15,10,Developer,1,1,1,0,Mainframe,Java,Ninguno de los anteriores,"IBM Db2, Oracle",Ninguna de las anteriores,Eclipse,1001-2000,Producto basado en Software,10,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad / maternidad extendida, Viáticos",Quiero responder más preguntas,Universitario,Incompleto,Relaciones Internacionales,"Universidad Americana, Paraguay","Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Quiero responder más preguntas,No,0,Bruto,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,29,Varón Cis
12/9/2020 12:50:41,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,47000,41000,,,3,2,No,No recibo bono,No,0,0,Data Scientist,0,0,0,0,Ninguna de las anteriores,"Javascript, Python, R",Node.js,Ninguna de las anteriores,Ninguna de las anteriores,Visual Studio Code,11-50,Servicios / Consultoría de Software / Digital,8,5,Horarios flexibles,Quiero responder más preguntas,Universitario,En curso,Licenciatura en Ciencias de la Computación,UBA - Universidad de Buenos Aires,"Sí, de forma particular",Sí,Sí,Quiero responder más preguntas,No,0,Neto,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,2,0,2,Familia de origen (madre/padre/hermanos/as),No,No,3,No,8,Bajaron los sueldos o pagan parte,Ninguna de las anteriores,20,Varón Cis
12/9/2020 12:51:09,Argentina,Córdoba,Full-Time,67980.12,57324.95,,,1,1,No,No recibo bono,Tres,19,10,Developer,3,3,3,0,Linux,"C, Python, R, Fortran",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Vim,51-100,Otras industrias,6,5,Horarios flexibles,Quiero responder más preguntas,Doctorado,En curso,Licenciatura en Astronomía,UNC - Universidad Nacional de Córdoba,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,En mi trabajo actual,Heterosexual,,,Quiero responder más preguntas,3,0,1,Pareja,No,Sí,4,No,8,No la afectó,Ninguna de las anteriores,30,Mujer Cis
12/9/2020 12:51:10,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,55000,45000,,,4,4,No,No recibo bono,No,0,0,Developer,0,0,0,0,Ninguna de las anteriores,"CSS, HTML, Javascript",Ninguno de los anteriores,Amazon Redshift,Ninguna de las anteriores,Visual Studio,10001+,Servicios / Consultoría de Software / Digital,10,10,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Sueldo divido en dos pagos por mes",Quiero responder más preguntas,Universitario,En curso,Ingeniería en Informática,UADE - Universidad Argentina De la Empresa,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,3,0,2,Familia de origen (madre/padre/hermanos/as),No,No,2,Empecé a buscar trabajo este año,9,No la afectó,Ninguna de las anteriores,18,Varón Cis
12/9/2020 12:53:46,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,92000,76250,,,1,1,Menos de un sueldo,Beneficios de la compañía,Uno,25,10,Developer,2,1,1,0,"Amazon Web Services, Docker, Serverless","CSS, HTML, Javascript, TypeScript","Node.js, React.js","ElasticSearch, Redis",Jest,Vim,201-500,Otras industrias,4,8,"Capacitaciones y/o cursos, Estacionamiento gratuito / subvencionado",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Análisis de Sistemas,UBA - Universidad de Buenos Aires,No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,1,Pareja,No,Sí,3,No,6,No la afectó,Ninguna de las anteriores,23,Varón Cis
12/9/2020 12:54:38,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,190000,124000,,,1,2,De uno a tres sueldos,Performance de la compañía,Tres,52,11,Manager / Director,13,2,0,25,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,10001+,Producto basado en Software,8,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Varón Cis
12/9/2020 12:55:41,Argentina,Santa Fe,Full-Time,140000,100000,,,3,3,Menos de un sueldo,Performance de la compañía,Tres,48,12,SysAdmin / DevOps / SRE,14,9,9,0,"Docker, Kubernetes, OpenShift, VMWare, Windows Server",".NET, SQL",.NET Core,Microsoft SQL Server,Ninguna de las anteriores,"Visual Studio, Visual Studio Code",2001-5000,Otras industrias,9,8,"Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles",Quiero responder más preguntas,Terciario,Incompleto,Analista de Sistemas,ICES,"Sí, los pagó un empleador",No,Sí,Quiero responder más preguntas,"Sí, pasiva",10000,Bruto,Quiero responder más preguntas,En un trabajo anterior,Heterosexual,,,Quiero responder más preguntas,3,2,0,Vivo solo/a,No,No,3,No,8,Frenaron las contrataciones,"Compra de accesorios (escritorio, monitor, teclado, mouse, etc)",36,Varón Cis
12/9/2020 12:56:10,Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,71000,60000,,,1,1,No,No recibo bono,No,0,0,Developer,2,1,1,0,"Amazon Web Services, Docker, Linux","Javascript, SQL",React.js,MongoDB,Jest,Visual Studio Code,11-50,Producto basado en Software,1,8,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,Varón Cis
